"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
183,"1","2025-03-22T09:52:34.973597Z",181,"[{""start"":34,""end"":99,""text"":""Договор №09-02-34\/44 от\\n25.08.22г., №09-02-55\/42 от 28.10.2022г."",""labels"":[""MISC""]},{""start"":0,""end"":33,""text"":""АО \""Академия гражданской авиации\"""",""labels"":[""ORG""]}]",6.774,"АО ""Академия гражданской авиации"" Договор №09-02-34/44 от
 25.08.22г., №09-02-55/42 от 28.10.2022г.","2025-03-22T09:52:34.973614Z"
184,"1","2025-03-22T09:52:49.917162Z",182,"[{""start"":25,""end"":75,""text"":""Договор №09-02-34\/46 от\\n25.08.2022г. №09-02-55\/34"",""labels"":[""MISC""]},{""start"":0,""end"":24,""text"":""НАО \""АРУ им. К.Жубанова\"""",""labels"":[""ORG""]}]",14.16,"НАО ""АРУ им. К.Жубанова"" Договор №09-02-34/46 от
 25.08.2022г. №09-02-55/34","2025-03-22T09:52:49.917176Z"
185,"1","2025-03-22T09:53:05.828859Z",183,"[{""start"":0,""end"":44,""text"":""АО \""Алматинский технологический университет\"""",""labels"":[""ORG""]},{""start"":45,""end"":108,""text"":""Договор №09-\\n02-55\/4 от 28.10.2022 года. списка: 10 студентов"",""labels"":[""MISC""]}]",14.844,"АО ""Алматинский технологический университет"" Договор  №09-
 02-55/4 от 28.10.2022 года. списка: 10 студентов","2025-03-22T09:53:05.828876Z"
186,"1","2025-03-22T09:53:17.938200Z",184,"[{""start"":32,""end"":92,""text"":""Договор №09-02-55\/79 от\\n28.10.2022г.г. списка: 15 студентов"",""labels"":[""MISC""]},{""start"":0,""end"":32,""text"":""Учреждение \""МКТУ им. Х. А.Ясави\"""",""labels"":[""ORG""]}]",10.957,"Учреждение ""МКТУ им. Х. А.Ясави""Договор №09-02-55/79 от
 28.10.2022г.г. списка: 15 студентов","2025-03-22T09:53:17.938216Z"
187,"1","2025-03-22T09:53:52.263860Z",185,"[{""start"":0,""end"":15,""text"":""Возврат средств"",""labels"":[""PAYMENT_TYPE""]},{""start"":19,""end"":55,""text"":""АО \""Академия логистики и транспорта\"""",""labels"":[""ORG""]},{""start"":56,""end"":88,""text"":""в связи\\nс отчислением студентов"",""labels"":[""MISC""]}]",33.544,"Возврат средств от АО ""Академия логистики и транспорта"" в связи
 с отчислением студентов","2025-03-22T09:53:52.263874Z"
188,"1","2025-03-22T09:54:49.994746Z",186,"[{""start"":0,""end"":10,""text"":""Возмещение"",""labels"":[""PAYMENT_TYPE""]},{""start"":42,""end"":50,""text"":""расходов"",""labels"":[""PAYMENT_TYPE""]},{""start"":31,""end"":41,""text"":""таможенных"",""labels"":[""PURPOSE""]},{""start"":11,""end"":30,""text"":""КФ \""ҚАМҚОРЛЫҚ ҚОРЫ\"""",""labels"":[""ORG""]},{""start"":52,""end"":95,""text"":""таможенный сбор, СВХ, экспедиторские услуги"",""labels"":[""PURPOSE""]},{""start"":98,""end"":127,""text"":""оформление 3 сенсорных комнат"",""labels"":[""PURPOSE""]},{""start"":129,""end"":164,""text"":""Договор №9-02-12 от 01.07.2022 года"",""labels"":[""MISC""]}]",56.693,"Возмещение КФ ""ҚАМҚОРЛЫҚ ҚОРЫ"" таможенных расходов (таможенный сбор, СВХ, экспедиторские услуги), оформление 3 сенсорных комнат, Договор №9-02-12 от 01.07.2022 года","2025-03-22T09:54:49.994758Z"
189,"1","2025-03-22T09:55:15.396619Z",187,"[{""start"":15,""end"":43,""text"":""ТОО \""Medicare International\"""",""labels"":[""ORG""]},{""start"":44,""end"":87,""text"":""за изготовление\\nпротеза бедра для ID 41789"",""labels"":[""PURPOSE""]},{""start"":89,""end"":117,""text"":""Договор №09-4 от 17.05.2022г"",""labels"":[""MISC""]},{""start"":0,""end"":14,""text"":""Предоплата 50%"",""labels"":[""PAYMENT_TYPE""]}]",24.464,"Предоплата 50% ТОО ""Medicare International"" за изготовление
 протеза бедра для ID 41789, Договор №09-4 от 17.05.2022г.","2025-03-22T09:55:15.396635Z"
190,"1","2025-03-22T09:55:39.163740Z",188,"[{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":7,""end"":21,""text"":""ИП КЛОЧКОВ Д.Г"",""labels"":[""ORG""]},{""start"":23,""end"":91,""text"":""оборудования для ремесленного дома для людей с особыми потребностями"",""labels"":[""PURPOSE""]},{""start"":92,""end"":143,""text"":""БПОО\""Международной\\nАссоциации Социальных проектов\"""",""labels"":[""ORG""]}]",22.85,"Оплата ИП КЛОЧКОВ Д.Г. оборудования для ремесленного дома для людей с особыми потребностями БПОО""Международной
 Ассоциации Социальных проектов""","2025-03-22T09:55:39.163762Z"
191,"1","2025-03-22T09:57:08.554121Z",189,"[{""start"":88,""end"":117,""text"":""Дог. 09-02-28\/3 от 23.08.22г."",""labels"":[""MISC""]},{""start"":21,""end"":43,""text"":""ТОО \""Базисный Магазин\"""",""labels"":[""ORG""]},{""start"":0,""end"":20,""text"":""Окончательная оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":44,""end"":86,""text"":""за оборудование для оснащения опорных школ"",""labels"":[""PURPOSE""]}]",87.768,"Окончательная оплата ТОО ""Базисный Магазин"" за оборудование для оснащения опорных школ, Дог. 09-02-28/3 от 23.08.22г.","2025-03-22T09:57:08.554139Z"
192,"1","2025-03-22T09:57:28.247525Z",190,"[{""start"":0,""end"":6,""text"":""Oплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":7,""end"":29,""text"":""ТОО \""Базисный Магазин\"""",""labels"":[""ORG""]},{""start"":31,""end"":67,""text"":""а оборудование для\\nспециальных школ"",""labels"":[""PURPOSE""]},{""start"":69,""end"":102,""text"":""Договор №09-02-63 от 09.11.2022г."",""labels"":[""MISC""]}]",18.717,"Oплата ТОО ""Базисный Магазин"" за оборудование для
 специальных школ, Договор №09-02-63 от 09.11.2022г.","2025-03-22T09:57:28.247539Z"
193,"1","2025-03-22T09:58:15.061705Z",191,"[{""start"":0,""end"":24,""text"":""Благотворительная помощь"",""labels"":[""PAYMENT_TYPE""]},{""start"":25,""end"":47,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":48,""end"":176,""text"":""семьям 7-и погибших граждан РК во время трагических событий, произошедших в январе 2022 года и имеющих\\nнесовершеннолетних детей"",""labels"":[""PURPOSE""]}]",45.873,"Благотворительная помощь ОФ «Қазақстан халқына» семьям 7-и погибших граждан РК во время трагических событий, произошедших в январе 2022 года и имеющих
 несовершеннолетних детей","2025-03-22T09:58:15.061717Z"
194,"1","2025-03-22T09:58:40.397772Z",192,"[{""start"":64,""end"":95,""text"":""в связи с отчислением студентов"",""labels"":[""MISC""]},{""start"":19,""end"":63,""text"":""АО \""Университет КАЗГЮУ им. М.С.\\nНарикбаева»"",""labels"":[""ORG""]},{""start"":0,""end"":15,""text"":""Возврат средств"",""labels"":[""PAYMENT_TYPE""]}]",24.374,"Возврат средств от АО ""Университет КАЗГЮУ им. М.С.
 Нарикбаева» в связи с отчислением студентов","2025-03-22T09:58:40.397791Z"
195,"1","2025-03-22T09:58:59.945939Z",193,"[{""start"":19,""end"":47,""text"":""НАО \""Торайгыров Университет\"""",""labels"":[""ORG""]},{""start"":48,""end"":80,""text"":""в связи с\\nотчислением студентов"",""labels"":[""MISC""]},{""start"":0,""end"":15,""text"":""Возврат средств"",""labels"":[""PAYMENT_TYPE""]}]",18.711,"Возврат средств от НАО ""Торайгыров Университет"" в связи с
 отчислением студентов","2025-03-22T09:58:59.945958Z"
196,"1","2025-03-22T09:59:16.996520Z",194,"[{""start"":0,""end"":15,""text"":""Возврат средств"",""labels"":[""PAYMENT_TYPE""]},{""start"":68,""end"":99,""text"":""в связи с отчислением студентов"",""labels"":[""MISC""]},{""start"":19,""end"":67,""text"":""УО \""Казахстанско-Немецкий Университет в\\nАлматы\"""",""labels"":[""ORG""]}]",16.172,"Возврат средств от УО ""Казахстанско-Немецкий Университет в
 Алматы"" в связи с отчислением студентов","2025-03-22T09:59:16.996545Z"
197,"1","2025-03-22T09:59:39.124786Z",195,"[{""start"":25,""end"":47,""text"":""ОФ «Қазақстан халқына»"",""labels"":[""ORG""]},{""start"":0,""end"":24,""text"":""Благотворительная помощь"",""labels"":[""PAYMENT_TYPE""]},{""start"":48,""end"":176,""text"":""семье погибшего гражданина РК во время трагических событий, произошедших в январе 2022 года и имеющего\\nнесовершеннолетних детей"",""labels"":[""PURPOSE""]}]",20.633,"Благотворительная помощь ОФ «Қазақстан халқына» семье погибшего гражданина РК во время трагических событий, произошедших в январе 2022 года и имеющего
 несовершеннолетних детей","2025-03-22T09:59:39.124803Z"
198,"1","2025-03-22T10:00:03.900456Z",196,"[{""start"":0,""end"":14,""text"":""Предоплата 50%"",""labels"":[""PAYMENT_TYPE""]},{""start"":15,""end"":43,""text"":""ТОО \""Medicare International\"""",""labels"":[""ORG""]},{""start"":44,""end"":105,""text"":""за изготовление протеза бедра для ID 41660, ID 42424 ID 40803"",""labels"":[""PURPOSE""]},{""start"":106,""end"":136,""text"":""Договор №09-4 от\\n17.05.2022г."",""labels"":[""MISC""]}]",23.84,"Предоплата 50% ТОО ""Medicare International"" за изготовление протеза бедра для ID 41660, ID 42424 ID 40803 Договор №09-4 от
 17.05.2022г.","2025-03-22T10:00:03.900467Z"
199,"1","2025-03-22T10:00:25.863684Z",197,"[{""start"":7,""end"":29,""text"":""ТОО \""Базисный Магазин\"""",""labels"":[""ORG""]},{""start"":30,""end"":73,""text"":""за оборудование для оснащения\\nопорных школ"",""labels"":[""PURPOSE""]},{""start"":0,""end"":6,""text"":""Оплата"",""labels"":[""PAYMENT_TYPE""]},{""start"":75,""end"":105,""text"":""Договор 09-02-44 от 22.09.22г."",""labels"":[""MISC""]}]",20.749,"Оплата ТОО ""Базисный Магазин"" за оборудование для оснащения
 опорных школ, Договор 09-02-44 от 22.09.22г.","2025-03-22T10:00:25.863726Z"
200,"1","2025-03-22T10:01:15.796503Z",198,"[{""start"":26,""end"":55,""text"":""ООО \""Джунти Психометрикс РУС\"""",""labels"":[""ORG""]},{""start"":57,""end"":95,""text"":""а оборудование для оснащения спец.школ"",""labels"":[""PURPOSE""]},{""start"":97,""end"":131,""text"":""Договор №09-02-99 от\\n08.12.2022г."",""labels"":[""MISC""]},{""start"":0,""end"":25,""text"":""Окончательная оплата 50 %"",""labels"":[""PAYMENT_TYPE""]}]",48.888,"Окончательная оплата 50 % ООО ""Джунти Психометрикс РУС"" за оборудование для оснащения спец.школ, Договор №09-02-99 от
 08.12.2022г.","2025-03-22T10:01:15.796516Z"
201,"1","2025-03-22T10:01:38.090108Z",199,"[{""start"":92,""end"":125,""text"":""Договор №09-02-110 от\\n19.12.2022"",""labels"":[""MISC""]},{""start"":0,""end"":25,""text"":""Окончательная оплата 50 %"",""labels"":[""PAYMENT_TYPE""]},{""start"":26,""end"":43,""text"":""ООО \""Исток Аудио\"""",""labels"":[""ORG""]},{""start"":44,""end"":90,""text"":""за оборудование для оснащения специальных школ"",""labels"":[""PURPOSE""]}]",20.693,"Окончательная оплата 50 % ООО ""Исток Аудио"" за оборудование для оснащения специальных школ, Договор №09-02-110 от
 19.12.2022","2025-03-22T10:01:38.090122Z"
202,"1","2025-03-22T10:02:50.998837Z",200,"[{""start"":85,""end"":261,""text"":""по Договор №09-02-103 от 08.12.2022г. №09-02-104 от 08.12.2022г. №09-02-132 от\\n19.12.2022г. №09-02-131 от 19.12.2022г. №09-02-158 от\\n28.12.2022г. №09-02-156 от 28.12.2022г."",""labels"":[""MISC""]},{""start"":28,""end"":44,""text"":""ТОО \""МК- ФАРМА \"""",""labels"":[""ORG""]},{""start"":45,""end"":83,""text"":""за поставку\\n\""Оснащения cпец.школ орг\"""",""labels"":[""PURPOSE""]},{""start"":0,""end"":27,""text"":""БП Окончательная оплата 50%"",""labels"":[""PAYMENT_TYPE""]}]",67.151,"БП Окончательная оплата 50% ТОО ""МК- ФАРМА "" за поставку
 ""Оснащения cпец.школ орг"", по Договор  №09-02-103 от 08.12.2022г. №09-02-104  от 08.12.2022г. №09-02-132 от
 19.12.2022г. №09-02-131 от 19.12.2022г. №09-02-158 от
 28.12.2022г. №09-02-156 от 28.12.2022г.","2025-03-22T10:02:50.998848Z"
